Query,Results,Title,Type,CreateDate
Cold War Roots of Contemporary Division,7279,Foreign Policy as Protection: The Jordanian Muslim Brotherhood as a Political Minority During the Cold War,book_chapter,2020
Cold War Roots of Contemporary Division,7279,"The Literary Cold War, 1945 to Vietnam: Sacrificial Logic and Paranoid Plotlines",book,2009
Cold War Roots of Contemporary Division,7279,Nuclear Testing and Racism in the Pacific Islands,book_chapter,2019
Cold War Roots of Contemporary Division,7279,THE EARLY COLD WAR,book_chapter,2020
Cold War Roots of Contemporary Division,7279,Cutting Through the Cold War: The EEC and Turkey’s Great Westernization Debate,book_chapter,2017
The similarities with Covid-19 and the Spanish influenza are still live today,11,"Evolution of Outbreaks, Lessons Learnt and Challenges Towards “New Normalcy”—Post COVID-19 World",book_chapter,2021
The similarities with Covid-19 and the Spanish influenza are still live today,11,Global Governance of COVID-19: Decline of Public Sphere and Transnational Democracy,book_chapter,2020
The similarities with Covid-19 and the Spanish influenza are still live today,11,Prevention and Control Strategies for SARS-CoV-2 Infection,book_chapter,2020
The similarities with Covid-19 and the Spanish influenza are still live today,11,Systemic Racism and the White Racial Frame,book_chapter,2021
The similarities with Covid-19 and the Spanish influenza are still live today,11,Using Experience in Previous Epidemics for Effective Containing SARS-CoV-2: Spanish Influenza 1918 and Beyond,book_chapter,2021
The similarities with Covid-19 and the Spanish influenza are still live today,11,Sustainable Development,book_chapter,2020
The similarities with Covid-19 and the Spanish influenza are still live today,11,Introduction,book_chapter,2021
The similarities with Covid-19 and the Spanish influenza are still live today,11,The World Health Organization and Global Health,book_chapter,2021
The similarities with Covid-19 and the Spanish influenza are still live today,11,Sustainable Development Goals and Women: An Initial Reflection on Domestic Violence in Times of a Pandemic Crisis,book_chapter,2021
The similarities with Covid-19 and the Spanish influenza are still live today,11,The “Perfect Storm”: A Failed Response to the Pandemic in the United States,book_chapter,2021
The similarities with Covid-19 and the Spanish influenza are still live today,11,Putting Evolution to Work,book_chapter,2020
Women Underpaid: Inequality Between Sexes When It Comes to Pay,229,Selling Women Short: Gender and Money on Wall Street,book,2011
Women Underpaid: Inequality Between Sexes When It Comes to Pay,229,Economic Security for Women and Children: What Will It Take?,book_chapter,2001
Women Underpaid: Inequality Between Sexes When It Comes to Pay,229,"Plane queer: labor, sexuality, and AIDS in the history of male flight attendants",book,2013
Women Underpaid: Inequality Between Sexes When It Comes to Pay,229,Extending Inequality,book_chapter,2019
Women Underpaid: Inequality Between Sexes When It Comes to Pay,229,Situating India in the Globalscape of Inequalities,book_chapter,2018
Women Underpaid: Inequality Between Sexes When It Comes to Pay,229,Horizontal Stratification in Brazil’s Higher Education (1960–2010),book_chapter,2018
Women Underpaid: Inequality Between Sexes When It Comes to Pay,229,"Welfare, labour and austerity: resistances and alternatives through womens gaze",book_chapter,2020
Women Underpaid: Inequality Between Sexes When It Comes to Pay,229,Why America Lost the War on Poverty--And How to Win It,book,2007
Women Underpaid: Inequality Between Sexes When It Comes to Pay,229,The Sources of the Gender Pay Gap,book_chapter,2020
Women Underpaid: Inequality Between Sexes When It Comes to Pay,229,"Inevitable Intersections: Care, Work, and Citizenship",book_chapter,2016
Women Underpaid: Inequality Between Sexes When It Comes to Pay,229,Gender: From Male Breadwinner to the Independent Adult Worker,book_chapter,2019
Women Underpaid: Inequality Between Sexes When It Comes to Pay,229,"Sex, Gender, and Work",book_chapter,2017
Women Underpaid: Inequality Between Sexes When It Comes to Pay,229,Women,book_chapter,2019
Women Underpaid: Inequality Between Sexes When It Comes to Pay,229,Feminist Perspectives on Basic Income,book_chapter,2019
Women Underpaid: Inequality Between Sexes When It Comes to Pay,229,‘New and Important Careers’: Salaried Women at the BBC,book_chapter,2016
Women Underpaid: Inequality Between Sexes When It Comes to Pay,229,The Trouble with Trafficking: Afterthoughts on “The Traffic in Women”,book_chapter,2020
Women Underpaid: Inequality Between Sexes When It Comes to Pay,229,Women and Canadian Public Policy,book_chapter,2019
Women Underpaid: Inequality Between Sexes When It Comes to Pay,229,"Margaret Oliphant, Women and Money",book_chapter,2018
Women Underpaid: Inequality Between Sexes When It Comes to Pay,229,"Women, Gender, Development: Maximally Objective Research?",book_chapter,2019
Women Underpaid: Inequality Between Sexes When It Comes to Pay,229,"Political Economy, Women, and Peacekeeping",book_chapter,2019
Women Underpaid: Inequality Between Sexes When It Comes to Pay,229,Stand by Your Man: Women Lawyers and Affirmative Action,book_chapter,2020
Women Underpaid: Inequality Between Sexes When It Comes to Pay,229,Egg Economies and the Traffic between Women,book_chapter,2019
Women Underpaid: Inequality Between Sexes When It Comes to Pay,229,Young Working Women in a Depression-Era World,book_chapter,2020
Women Underpaid: Inequality Between Sexes When It Comes to Pay,229,Paid Migrant Domestic Labour in Gender-Equal Norway: A Win–Win Arrangement?,book_chapter,2016
Women Underpaid: Inequality Between Sexes When It Comes to Pay,229,Your Story Drops on You: Who Are These Women?,book_chapter,2020
Women Underpaid: Inequality Between Sexes When It Comes to Pay,229,Gender Makes the World Go Round: Where Are the Women?,book_chapter,2019
Women Underpaid: Inequality Between Sexes When It Comes to Pay,229,"Women ""of a Very Low Type"": Crossing Racial Boundaries in Imperial Britain",book_chapter,2019
Women Underpaid: Inequality Between Sexes When It Comes to Pay,229,"Women, Gender, and Philosophies of Global Development",book_chapter,2017
Women Underpaid: Inequality Between Sexes When It Comes to Pay,229,"Vulnerability, Freedom of Choice and Structural Global Injustices: The “Consent” to Exploitation of Migrant Women Workers",book_chapter,2019
Women Underpaid: Inequality Between Sexes When It Comes to Pay,229,Higher Education. “Community Colleges as a Pathway for Low-Income Women to Enter the Engineering Technology Workforce”,book_chapter,2019
Women Underpaid: Inequality Between Sexes When It Comes to Pay,229,The Visibility (and Invisibility) of Women and Gender in Parliamentary Discourse During the Portuguese Economic Crisis (2008–2014),book_chapter,2017
Women Underpaid: Inequality Between Sexes When It Comes to Pay,229,"A Woman in a Man’s World: Margaret Bondfield’s Early Career, 1873–1929",book_chapter,2019
Women Underpaid: Inequality Between Sexes When It Comes to Pay,229,Child Rights to Prevention of Commercial Exploitation,book_chapter,2018
Women Underpaid: Inequality Between Sexes When It Comes to Pay,229,“Never Send a Boy to Do a Man’s Job–Send a Woman”: Female Professions and Occupations,book_chapter,2018
Women Underpaid: Inequality Between Sexes When It Comes to Pay,229,‘Growing Like a Young Giant’: The BBC as a Place to Work,book_chapter,2016
Women Underpaid: Inequality Between Sexes When It Comes to Pay,229,"Globalisation, Labour, Narrative and Representation in Arundhati Roy, Monica Ali and Kiran Desai",book_chapter,2016
Women Underpaid: Inequality Between Sexes When It Comes to Pay,229,Counseling Women: Feminist Perspectives and Contextual Action Theory,book_chapter,2014
Women Underpaid: Inequality Between Sexes When It Comes to Pay,229,Defining prejudice,book_chapter,2020
Women Underpaid: Inequality Between Sexes When It Comes to Pay,229,"Gender, Race, Ethnicity, and the Isms",book_chapter,2011
Women Underpaid: Inequality Between Sexes When It Comes to Pay,229,Coding the Crisis of Masculinity,book_chapter,2016
Women Underpaid: Inequality Between Sexes When It Comes to Pay,229,"The Intelligent Woman’s Guide, The Silver Tassie, and The Re-Conquest",book_chapter,2021
Women Underpaid: Inequality Between Sexes When It Comes to Pay,229,in the Lesbian Void,book_chapter,2016
Women Underpaid: Inequality Between Sexes When It Comes to Pay,229,"Women in Teaching: Participation, Power and Possibility",book_chapter,2006
Women Underpaid: Inequality Between Sexes When It Comes to Pay,229,"Sexual Bargains: Work, Money, And Power",book_chapter,2019
Women Underpaid: Inequality Between Sexes When It Comes to Pay,229,"Intersectionality and di???erence: race, class, and gender",book_chapter,2013
Women Underpaid: Inequality Between Sexes When It Comes to Pay,229,Wage Differentials and the Aggregate Labour Market,book_chapter,2017
Women Underpaid: Inequality Between Sexes When It Comes to Pay,229,"Alfred Marshall – women and economic development: Labour, family and race",book_chapter,2003
Women Underpaid: Inequality Between Sexes When It Comes to Pay,229,"Introduction: New Developments in Gender Research: Multidimensional Frameworks, Intersectionality, and Thinking Beyond the Binary",book_chapter,2018
Women Underpaid: Inequality Between Sexes When It Comes to Pay,229,Power and Relationships at Work,book_chapter,2000
Women Underpaid: Inequality Between Sexes When It Comes to Pay,229,Tacit Skills and Occupational Mobility in a Global Culture,book_chapter,2021
Nuclear Energy: The Bridge to Worldwide Renewable Energy,621,Nuclear or Not?: Does Nuclear Power Have a Place in a Sustainable Energy Future?,book,2007
Nuclear Energy: The Bridge to Worldwide Renewable Energy,621,Klimat: Russia in the Age of Climate Change,book,2021
Nuclear Energy: The Bridge to Worldwide Renewable Energy,621,Energy Production and Alternative Energy,book,2010
Nuclear Energy: The Bridge to Worldwide Renewable Energy,621,German Energy and Climate Policies: A Historical Overview,book_chapter,2018
Nuclear Energy: The Bridge to Worldwide Renewable Energy,621,The Pathway to 100% Renewable Energy—A Vision,book_chapter,2020
Nuclear Energy: The Bridge to Worldwide Renewable Energy,621,Energy Storage Worldwide,book_chapter,2016
Nuclear Energy: The Bridge to Worldwide Renewable Energy,621,"The Electricity Mix in the European Low-Carbon Transformation: Coal, Nuclear, and Renewables",book_chapter,2018
Nuclear Energy: The Bridge to Worldwide Renewable Energy,621,“Renewable” Energy Sources and Their Limitations,book_chapter,2010
Nuclear Energy: The Bridge to Worldwide Renewable Energy,621,Renewable Energy Governance Challenges Within a “Puzzled” Institutional Map,book_chapter,2013
Nuclear Energy: The Bridge to Worldwide Renewable Energy,621,The Future Promising Alternative Renewable Energy from Microbial Fuel Cell,book_chapter,2021
Nuclear Energy: The Bridge to Worldwide Renewable Energy,621,A MicroGrid System Infrastructure Implementing IoT/Big-Data Technologies for Efficient Energy Management in Buildings,book_chapter,2021
Nuclear Energy: The Bridge to Worldwide Renewable Energy,621,The Role of Renewable Energy in a Sustainable Energy Future,book_chapter,2011
Nuclear Energy: The Bridge to Worldwide Renewable Energy,621,One Hundred Tons to Armageddon: Cities Combat Carbon,book_chapter,2011
Nuclear Energy: The Bridge to Worldwide Renewable Energy,621,"Biologically Renewable Resources of Energy: Potentials, Progress and Barriers",book_chapter,2018
Nuclear Energy: The Bridge to Worldwide Renewable Energy,621,The Geopolitical Implications of a Clean Energy Future from the Perspective of the United States,book_chapter,2018
Nuclear Energy: The Bridge to Worldwide Renewable Energy,621,"Abandoning Nuclear in Favour of Renewable Energies: The Life Story of Giuliano Grassi—Florence, Italy",book_chapter,2014
Nuclear Energy: The Bridge to Worldwide Renewable Energy,621,Nuclear Power Structure from Past to Present,book_chapter,2018
Nuclear Energy: The Bridge to Worldwide Renewable Energy,621,Alternatives to Private Finance: Role of Fiscal Policy Reforms and Energy Taxation in Development of Renewable Energy Projects,book_chapter,2018
Nuclear Energy: The Bridge to Worldwide Renewable Energy,621,Energy Footprint of India: Scope for Improvements in End-Use Energy Efficiency and Renewable Energy,book_chapter,2018
Nuclear Energy: The Bridge to Worldwide Renewable Energy,621,Innovation and Entrepreneurship in Renewable Energy,book_chapter,2019
Nuclear Energy: The Bridge to Worldwide Renewable Energy,621,Energy Security Through the Lens of Renewable Energy Sources and Resource Efficiency,book_chapter,2018
Nuclear Energy: The Bridge to Worldwide Renewable Energy,621,The Current Situation and Perspectives on the Use of Renewable Energy Sources for Electricity Generation,book_chapter,2015
Nuclear Energy: The Bridge to Worldwide Renewable Energy,621,Conservation of Energy Resources for Sustainable Development: A Big Issue and Challenge for Future,book_chapter,2019
Nuclear Energy: The Bridge to Worldwide Renewable Energy,621,Emerging SMES Technology into Energy Storage Systems and Smart Grid Applications,book_chapter,2014
Nuclear Energy: The Bridge to Worldwide Renewable Energy,621,ENERGY,book_chapter,2009
Nuclear Energy: The Bridge to Worldwide Renewable Energy,621,Energy Storage,book_chapter,2021
Nuclear Energy: The Bridge to Worldwide Renewable Energy,621,A Review on Nuclear Energy-Based Hydrogen Production Methods,book_chapter,2019
Nuclear Energy: The Bridge to Worldwide Renewable Energy,621,The Energy Crisis: From Fossil Fuel Abundance to Renewable Energy Constraints,book_chapter,2021
Nuclear Energy: The Bridge to Worldwide Renewable Energy,621,"Reflections on the COIL Project Concerning Nuclear Power Generation, Sea Transportation of Radioactive Materials, and Renewables’ Perspectives",book_chapter,2014
Nuclear Energy: The Bridge to Worldwide Renewable Energy,621,A Comprehensive Overview of Renewable Energy Status in India,book_chapter,2015
Nuclear Energy: The Bridge to Worldwide Renewable Energy,621,Analysis of Five Policy Cases in the Field of Energy Policy,book_chapter,2015
Nuclear Energy: The Bridge to Worldwide Renewable Energy,621,Entering the Bio Based Economy—Verification of Demand on Education in the Field of Green Economy,book_chapter,2016
Nuclear Energy: The Bridge to Worldwide Renewable Energy,621,Orthodoxies of Energy Governance,book_chapter,2016
Nuclear Energy: The Bridge to Worldwide Renewable Energy,621,Wind Energy,book_chapter,2018
Nuclear Energy: The Bridge to Worldwide Renewable Energy,621,"Social Entrepreneurship, Energy and Urban Innovations",book_chapter,2014
Nuclear Energy: The Bridge to Worldwide Renewable Energy,621,Alternative Urban Technology for Future Low-Carbon Cities: A Demonstration Project Review and Discussion,book_chapter,2016
Nuclear Energy: The Bridge to Worldwide Renewable Energy,621,Energy Storage Integration,book_chapter,2016
Nuclear Energy: The Bridge to Worldwide Renewable Energy,621,Storing Energy in China—An Overview,book_chapter,2018
Nuclear Energy: The Bridge to Worldwide Renewable Energy,621,"Battling for a Shrinking Market: Oil Producers, the Renewables Revolution, and the Risk of Stranded Assets",book,2017
Nuclear Energy: The Bridge to Worldwide Renewable Energy,621,Economics of the International Coal Trade: Why Coal Continues to Power the World,book_chapter,2020
Nuclear Energy: The Bridge to Worldwide Renewable Energy,621,Nuclear Energy,book_chapter,2017
Nuclear Energy: The Bridge to Worldwide Renewable Energy,621,Applications of Vibration-Based Energy Harvesting (VEH) Devices,book_chapter,2013
Nuclear Energy: The Bridge to Worldwide Renewable Energy,621,Onshore Wind Energy,book_chapter,2020
Nuclear Energy: The Bridge to Worldwide Renewable Energy,621,Conclusion,book_chapter,2013
Nuclear Energy: The Bridge to Worldwide Renewable Energy,621,"Energy Use, Human",book_chapter,2016
Nuclear Energy: The Bridge to Worldwide Renewable Energy,621,Types of Energy and Usage,book_chapter,2019
Nuclear Energy: The Bridge to Worldwide Renewable Energy,621,Development of Solar Cell Photovoltaics: Introduction and Working Principles,book_chapter,2019
Nuclear Energy: The Bridge to Worldwide Renewable Energy,621,Advancement of Bio-hydrogen Production from Microalgae,book_chapter,2020
Nuclear Energy: The Bridge to Worldwide Renewable Energy,621,Floating Solutions for Challenges Facing Humanity,book_chapter,2014
Nuclear Energy: The Bridge to Worldwide Renewable Energy,621,A New Era for Energy and Meteorology,book_chapter,2019
Nuclear Energy: The Bridge to Worldwide Renewable Energy,621,Why Nuclear Power Plant Energy,,
The Historical Roots of the Contemporary Climate Crisis,8415,Disastrous Times: Beyond Environmental Crisis in Urbanizing Asia,book,2020
The Historical Roots of the Contemporary Climate Crisis,8415,The Wiley Blackwell companion to political theology,book,2019
The Historical Roots of the Contemporary Climate Crisis,8415,The Roots are Racism: Historical and Current Racial Bias on College Campuses and Their (Unintended) Push on the Diversity Agenda,book_chapter,2016
The Historical Roots of the Contemporary Climate Crisis,8415,"Cooperation, Community, and Co-Ops in a Global Era",book,2013
The Historical Roots of the Contemporary Climate Crisis,8415,Czechoslovakia past and present,pbook,1968
The Historical Roots of the Contemporary Climate Crisis,8415,Food Security in Small Island States,book,2019
The Historical Roots of the Contemporary Climate Crisis,8415,Korean Nationalism Betrayed,book,2007
The Historical Roots of the Contemporary Climate Crisis,8415,"The Last Empires: Governing Ourselves, Our Nations, and Our World",book,2017
The Historical Roots of the Contemporary Climate Crisis,8415,The Future as Catastrophe: Imagining Disaster in the Modern Age,book,2018
The Historical Roots of the Contemporary Climate Crisis,8415,Subsistence under Capitalism: Historical and Contemporary Perspectives,book,2016
The Historical Roots of the Contemporary Climate Crisis,8415,Cities and Nature,book,2007
The Historical Roots of the Contemporary Climate Crisis,8415,Introduction to cities: how place and space shape human experience,book,2018
The Historical Roots of the Contemporary Climate Crisis,8415,"The Palgrave Handbook of Social Movements, Revolution, and Social Transformation",book,2018
The Historical Roots of the Contemporary Climate Crisis,8415,The Dynamics of Violence in Central Africa,book,2011
The Historical Roots of the Contemporary Climate Crisis,8415,The anthropocentric roots of public relations: A (pre)historical approach and ontological consideration,book_chapter,2020
The Historical Roots of the Contemporary Climate Crisis,8415,The Cultural and Civilizational Roots of Our Planetary Crisis,book_chapter,2016
The Historical Roots of the Contemporary Climate Crisis,8415,Historical Losses of Mangrove Systems in South America from Human-Induced and Natural Impacts,book_chapter,2018
The Historical Roots of the Contemporary Climate Crisis,8415,Contemporary Changes of the Vegetation in the Mountainous Adygea as the Reflection of Global Processes,book_chapter,2020
The Historical Roots of the Contemporary Climate Crisis,8415,"Researching Risk and Uncertainty: Methodologies, Methods and Research Strategies",book,2018
The Historical Roots of the Contemporary Climate Crisis,8415,World in Crisis,book_chapter,2019
The Historical Roots of the Contemporary Climate Crisis,8415,Understanding Global Higher Education: Insights from Key Global Publications,book,2017
The Historical Roots of the Contemporary Climate Crisis,8415,"Climate and History: Hunger, Anti-Semitism, and Reform During the Tambora Crisis of 1815–1820",book_chapter,2017
The Historical Roots of the Contemporary Climate Crisis,8415,Water and Power: Environmental Governance and Strategies for Sustainability in the Lower Mekong Basin,book,2019
The Historical Roots of the Contemporary Climate Crisis,8415,The Limits of the New Deal System and the Roots of Contemporary Welfare Dilemmas,book_chapter,2020
The Historical Roots of the Contemporary Climate Crisis,8415,Anti-Jewish and Anti-Zionist Conspiracism in the Arab World: Historical and Political Roots,book_chapter,2018
The Historical Roots of the Contemporary Climate Crisis,8415,Climate Change and Eschatology,book_chapter,2021
The Historical Roots of the Contemporary Climate Crisis,8415,Understanding Climate Change Historically,book_chapter,2017
The Historical Roots of the Contemporary Climate Crisis,8415,Bones of contention : the living archive of Vasil Levski and the making of Bulgaria's national hero,book,2009
The Historical Roots of the Contemporary Climate Crisis,8415,Cultural Severance and the Environment: The Ending of Traditional and Customary Practice on Commons and Landscapes Managed in Common,book,2013
The Historical Roots of the Contemporary Climate Crisis,8415,An Institutional History of Electricity Politics and Climate Inaction,book_chapter,2020
The Historical Roots of the Contemporary Climate Crisis,8415,Routledge Handbook of Food as a Commons (Edition 1),book,2018
The Historical Roots of the Contemporary Climate Crisis,8415,The Relevance of the Axial Age for a World in Crisis,book_chapter,2019
The Historical Roots of the Contemporary Climate Crisis,8415,Beyond Belief: Opportunities for Faith-Engaged Approaches to Climate-Change Adaptation in the Pacific Islands,book,2021
The Historical Roots of the Contemporary Climate Crisis,8415,"Cooperation, Community, and Co-Ops in a Global Era",book,2013
The Historical Roots of the Contemporary Climate Crisis,8415,Wiley Blackwell Companion to Political Theology,book,2019
The Historical Roots of the Contemporary Climate Crisis,8415,"A Vision of Europe: Franco-German Relations during the Great Depression, 1929-1932",book,2017
The Historical Roots of the Contemporary Climate Crisis,8415,Ayer’s Book of Errors and the Crises of Contemporary Western Culture,book_chapter,2020
The Historical Roots of the Contemporary Climate Crisis,8415,Environmental Criticism for the Twenty-First Century,book,2011
The Historical Roots of the Contemporary Climate Crisis,8415,On Inhumanity: Dehumanization and How to Resist It,book,2020
The Historical Roots of the Contemporary Climate Crisis,8415,Food Security and Sovereignty in Small Island Developing States: Contemporary Crises and Challenges,book_chapter,2019
The Historical Roots of the Contemporary Climate Crisis,8415,Historical Roots—Terrorism Through World War II,book_chapter,2011
The Historical Roots of the Contemporary Climate Crisis,8415,Reimagining Time in Climate Change Fiction,book_chapter,2016
The Historical Roots of the Contemporary Climate Crisis,8415,"From the Vanguard to the Margins: Workers in Hungary, 1939 to the Present: Selected Essays by Mark Pittaway",book,2014
The Historical Roots of the Contemporary Climate Crisis,8415,Contemporary Studies in Environmental andIndigenous Pedagogies: A Curricula of Stories and Place,book,2013
The Historical Roots of the Contemporary Climate Crisis,8415,Introduction,book_chapter,2020
The Historical Roots of the Contemporary Climate Crisis,8415,The Place of Poetry: Two Centuries of an Art in Crisis,book,2015
The Historical Roots of the Contemporary Climate Crisis,8415,The Great Historical Transitions of Climate Cultures,book_chapter,2020
The Historical Roots of the Contemporary Climate Crisis,8415,Introduction,book_chapter,2017
The Historical Roots of the Contemporary Climate Crisis,8415,Diagnosing Socio-ecological Crisis,book_chapter,2016
The Historical Roots of the Contemporary Climate Crisis,8415,Domains of Climate Ethics Revisited,book_chapter,2020
Central America gets hit with the Greatest Natural Disasters,1039,Fault Lines: How Hidden Fractures Still Threaten the World Economy,book,2011
Central America gets hit with the Greatest Natural Disasters,1039,Oil and Water: Media Lessons from Hurricane Katrina and the Deepwater Horizon Disaster,book,2014
Central America gets hit with the Greatest Natural Disasters,1039,The coming famine: the global food crisis and what we can do to avoid it,book,2010
Central America gets hit with the Greatest Natural Disasters,1039,Fault Lines: Views across Haiti’s Divide,book,2013
Central America gets hit with the Greatest Natural Disasters,1039,Journalism After September 11,book,2011
Central America gets hit with the Greatest Natural Disasters,1039,Quantified: Redefining Conservation for the Next Economy,book,2015
Central America gets hit with the Greatest Natural Disasters,1039,"The Economics of Ecology, Exchange, and Adaptation: Anthropological Explorations",book,2016
Central America gets hit with the Greatest Natural Disasters,1039,Reducing disaster losses through better information,book,1999
Central America gets hit with the Greatest Natural Disasters,1039,Shakespeare’s Tragic Skepticism,book,2002
Central America gets hit with the Greatest Natural Disasters,1039,My Odyssey Through the Underground Press,book,2011
Central America gets hit with the Greatest Natural Disasters,1039,"Investing in the modern age (World scientific series in finance, vol.6)",book,2013
Central America gets hit with the Greatest Natural Disasters,1039,This Land: The Battle over Sprawl and the Future of America,book,2006
Central America gets hit with the Greatest Natural Disasters,1039,Macbeth: The 30-Minute Shakespeare,book,2010
Central America gets hit with the Greatest Natural Disasters,1039,Disaster Relief,book_chapter,2016
Central America gets hit with the Greatest Natural Disasters,1039,The Specific Human Health Impacts of Natural Disasters,book_chapter,2017
Central America gets hit with the Greatest Natural Disasters,1039,"Types, Definition and ClassificationClassifications of Natural DisastersNatural disasters and Threat LevelThreat levels",book_chapter,2021
Central America gets hit with the Greatest Natural Disasters,1039,Wicked Problems and Disasters,book_chapter,2019
Central America gets hit with the Greatest Natural Disasters,1039,Natural Disasters and Economic Growth―An Empirical Study Using Provincial Panel Data of China,book_chapter,2021
Central America gets hit with the Greatest Natural Disasters,1039,Natural Disasters and Less Developed Countries,book_chapter,2017
Central America gets hit with the Greatest Natural Disasters,1039,Modernist Time Ecology,book,2018
Central America gets hit with the Greatest Natural Disasters,1039,"The Future of New York's Destruction: Fantasies, Fictions, and Premonitions after 9/11",book_chapter,2011
Central America gets hit with the Greatest Natural Disasters,1039,The Impact of Climate Change on Natural Disasters,book_chapter,2014
Central America gets hit with the Greatest Natural Disasters,1039,Disaster Response,book_chapter,2019
Central America gets hit with the Greatest Natural Disasters,1039,Natural Disasters and Health Risks of First Responders,book_chapter,2017
Central America gets hit with the Greatest Natural Disasters,1039,When Public Health and Disaster Collide: Responding to health needs in natural disasters,book_chapter,2017
Central America gets hit with the Greatest Natural Disasters,1039,The Challenge of Disaster Reduction,book_chapter,2006
Central America gets hit with the Greatest Natural Disasters,1039,Trials by Wildfire: In Search of the New Warrior Spirit,book,2001
Central America gets hit with the Greatest Natural Disasters,1039,Meteorological and Climatic Aspects of Cyclone Idai and Kenneth,book_chapter,2021
Central America gets hit with the Greatest Natural Disasters,1039,Links Between Disaster and Human Trafficking,book_chapter,2021
Central America gets hit with the Greatest Natural Disasters,1039,"Why Forests? Why Now?: The Science, Economics, and Politics of Tropical Forests and Climate Change",book,2016
Central America gets hit with the Greatest Natural Disasters,1039,Natural Disaster Management,book_chapter,2006
Central America gets hit with the Greatest Natural Disasters,1039,After the Gold Rush: Tarnished Dreams in the Sacramento Valley,book,2009
Central America gets hit with the Greatest Natural Disasters,1039,Families and Faith-based Communities After a Disaster: Successes and Failures in the Wakes of Hurricanes Katrina and Rita,book_chapter,2015
Central America gets hit with the Greatest Natural Disasters,1039,News from Abroad,book,2003
Central America gets hit with the Greatest Natural Disasters,1039,Thievery,book,2013
Central America gets hit with the Greatest Natural Disasters,1039,Managing Disaster in South Asia,book_chapter,2020
Central America gets hit with the Greatest Natural Disasters,1039,Brass diva : the life and legends of Ethel Merman,book,2007
Central America gets hit with the Greatest Natural Disasters,1039,17 Proven Currency Trading Strategies: How to Profit in the Forex Market,book,2012
Central America gets hit with the Greatest Natural Disasters,1039,Covering Violence: A Guide to Ethical Reporting About Victims & Trauma,book,2006
Central America gets hit with the Greatest Natural Disasters,1039,Climate Change Impacts on Human Health Problems and Adaptation Strategies in the Southeastern Coastal Belt in Bangladesh,book_chapter,2021
Central America gets hit with the Greatest Natural Disasters,1039,Response to and Emergency Relief Efforts for the Selected Disasters,book_chapter,2018
Central America gets hit with the Greatest Natural Disasters,1039,BORN FROM DISASTER: The Making of a Key Measure,book_chapter,2015
Central America gets hit with the Greatest Natural Disasters,1039,Understanding Climate Change Adaptation Needs and Practices of Households in Southeast Asia: Lessons from Five Years of Research,book_chapter,2016
Central America gets hit with the Greatest Natural Disasters,1039,Human Relocations in Guerrero After the September 2013 Disaster Emergency: A Non-preventive Neoliberal Response,book_chapter,2020
Central America gets hit with the Greatest Natural Disasters,1039,Overfished ocean strategy: powering up innovation for a resource-deprived world,book,2014
Central America gets hit with the Greatest Natural Disasters,1039,Reclaiming Disaster,book_chapter,2019
Central America gets hit with the Greatest Natural Disasters,1039,Green Growth That Works: Natural Capital Policy and Finance Mechanisms Around the World,book,2019
Central America gets hit with the Greatest Natural Disasters,1039,The Great Depression: An International Disaster of Perverse Economic Policies,book,2009
Central America gets hit with the Greatest Natural Disasters,1039,A MEDIATED DISASTER,book_chapter,2020
Central America gets hit with the Greatest Natural Disasters,1039,Leadership PQ: how political intelligence sets successful leaders apart.,book,2014
Historical Roots of The Climate Crisis,14207,Environmental Crisis and Climate Adaptation of the Urban Voids of Naples Historic Centre UNESCO Site,book_chapter,2020
Historical Roots of The Climate Crisis,14207,"This sacred earth : religion, nature, environment",pbook,2004
Historical Roots of The Climate Crisis,14207,"More Heat Than Life: The Tangled Roots of Ecology, Energy, and Economics",book,2020
Historical Roots of The Climate Crisis,14207,"The Social Roots of Risk: Producing Disasters, Promoting Resilience",book,2014
Historical Roots of The Climate Crisis,14207,American Earth : environmental writing since Thoreau,pbook,2008
Historical Roots of The Climate Crisis,14207,The First Serious Optimist: A. C. Pigou and the Birth of Welfare Economics,book,2017
Historical Roots of The Climate Crisis,14207,This changes everything : capitalism vs. the climate,pbook,2014
Historical Roots of The Climate Crisis,14207,Disastrous Times: Beyond Environmental Crisis in Urbanizing Asia,book,2020
Historical Roots of The Climate Crisis,14207,The Russian Food Security Doctrine: Historical Roots and Major Limitations,book_chapter,2021
Historical Roots of The Climate Crisis,14207,The river runs black the environmental challenge to China's future,book,2010
Historical Roots of The Climate Crisis,14207,"Cooperation, Community, and Co-Ops in a Global Era",book,2013
Historical Roots of The Climate Crisis,14207,The political economy of development and underdevelopment in Africa,book,2013
Historical Roots of The Climate Crisis,14207,Sparking a worldwide energy revolution : social struggles in the transition to a post-petrol world,pbook,2010
Historical Roots of The Climate Crisis,14207,Agroforestry-Based Ecosystem Services,book,2021
Historical Roots of The Climate Crisis,14207,"Running Dry: Essays on Energy, Water, and Environmental Crisis",book,2015
Historical Roots of The Climate Crisis,14207,The Roots are Racism: Historical and Current Racial Bias on College Campuses and Their (Unintended) Push on the Diversity Agenda,book_chapter,2016
Historical Roots of The Climate Crisis,14207,Energy Performance of Buildings: Energy Efficiency and Built Environment in Temperate Climates,book,2015
Historical Roots of The Climate Crisis,14207,"Climate in Motion: Science, Empire, and the Problem of Scale",book,2018
Historical Roots of The Climate Crisis,14207,The coming famine: the global food crisis and what we can do to avoid it,book,2010
