Query,Results,Title,Type,CreateDate
The Conflicts Between Thai and the Government,42107,Conflicts between prioritizing medical care and profit-making for a Thai hospital: A critical discourse analysis research,article,2013
The Conflicts Between Thai and the Government,42107,Culture and conflict: Japanese managers and Thai subordinates,article,2003
The Conflicts Between Thai and the Government,42107,Empirical lessons regarding contraception in a protracted refugee setting: A descriptive study from Maela camp on the Thai-Myanmar border 1996-2015,article,2017
The Conflicts Between Thai and the Government,42107,Legitimating Leadership in Southern Thai Schools: Considering Local Responses to Neoliberal Reforms,article,2010
The Conflicts Between Thai and the Government,42107,Climate Change and Thailand: Impact and Response,article,2011
The Conflicts Between Thai and the Government,42107,Policies of the Thai State towards the Malay Muslim South (1978-2010),book,2009
Examining the Global Climate Crisis: Animal Agriculture,6597,Examining local perspectives on the influence of climate change on the health of Hamer pastoralists and their livestock in Ethiopia,article,2021
Examining the Global Climate Crisis: Animal Agriculture,6597,The archaeology of global change : the impact of humans on their environment,pbook,2004
Examining the Global Climate Crisis: Animal Agriculture,6597,Prioritizing Key Resilience Indicators to Support Coral Reef Management in a Changing Climate,article,2012
Examining the Global Climate Crisis: Animal Agriculture,6597,Solar power : the evolution of sustainable architecture,pbook,2000
Examining the Global Climate Crisis: Animal Agriculture,6597,Integral ecology for a more sustainable world : dialogues with Laudato Si',pbook,2020
Examining the Global Climate Crisis: Animal Agriculture,6597,From inquiry to academic writing : a text and reader,pbook,2012
Examining the Global Climate Crisis: Animal Agriculture,6597,"Ahupua??a [electronic resource] : World Environmental and Water Resources Congress 2008, May 12-16, 2008, Honolulu, Hawai??i",cddvdrom,2008
Examining the Global Climate Crisis: Animal Agriculture,6597,Global climate change and crop resistance to aphids: contrasting responses of lucerne genotypes to elevated atmospheric carbon dioxide,article,2014
Examining the Global Climate Crisis: Animal Agriculture,6597,Climate Change and Macro-Economic Cycles in Pre-Industrial Europe,article,2014
Examining the Global Climate Crisis: Animal Agriculture,6597,Humans and seasonal climate variability threaten large-bodied coral reef fish with small ranges,article,2016
Examining the Global Climate Crisis: Animal Agriculture,6597,"27 years of benthic and coral community dynamics on turbid, highly urbanised reefs off Singapore",article,2016
Examining the Global Climate Crisis: Animal Agriculture,6597,Examining the Environmental Impacts of the Dairy and Baby Food Industries: Are First-Food Systems a Crucial Missing Part of the Healthy and Sustainable Food Systems Agenda Now Underway?,article,2021
Examining the Global Climate Crisis: Animal Agriculture,6597,Calculation of external climate costs for food highlights inadequate pricing of animal products,article,2020
Examining the Global Climate Crisis: Animal Agriculture,6597,The 2020 report of The Lancet Countdown on health and climate change: responding to converging crises,article,2021
Examining the Global Climate Crisis: Animal Agriculture,6597,Examining the Effectiveness of Climate Change Frames in the Face of a Climate Change Denial Counter-Frame,article,2016
Examining the Global Climate Crisis: Animal Agriculture,6597,A climate trend analysis of Ethiopia: examining subseasonal climate impacts on crops and pasture conditions,article,2017
Examining the Global Climate Crisis: Animal Agriculture,6597,The primate extinction crisis in China: immediate challenges and a way forward,article,2018
Examining the Global Climate Crisis: Animal Agriculture,6597,Farm level adaptation to climate change : the case of farmer’s in the ethiopian highlands,article,2013
Examining the Global Climate Crisis: Animal Agriculture,6597,Re-examining the effects of drought on intimate-partner violence,article,2021
Examining the Global Climate Crisis: Animal Agriculture,6597,"Animal Death as National Debility: Climate, Agriculture, and Syrian War Narrative",article,2020
Examining the Global Climate Crisis: Animal Agriculture,6597,The Biopolitics of Cattle Methane Emissions Reduction: Governing Life in a Time of Climate Change,article,2021
Examining the Global Climate Crisis: Animal Agriculture,6597,Socio-economic drivers of specialist anglers targeting the non-native European catfish (Silurus glanis) in the UK,article,2017
Examining the Global Climate Crisis: Animal Agriculture,6597,A Global Assessment of the Water Footprint of Farm Animal Products,article,2012
Examining the Global Climate Crisis: Animal Agriculture,6597,Butterfly diversity at the ecotone between agricultural and semi-natural habitats across a climatic gradient,article,2011
Examining the Global Climate Crisis: Animal Agriculture,6597,Preventing the development of dogmatic approaches in conservation biology: A review,article,2013
Examining the Global Climate Crisis: Animal Agriculture,6597,The Anthropocene: From Global Change to Planetary Stewardship,article,2011
Examining the Global Climate Crisis: Animal Agriculture,6597,Can resilience thinking provide useful insights for those examining efforts to transform contemporary agriculture?,article,2014
Examining the Global Climate Crisis: Animal Agriculture,6597,From food security to food wellbeing: examining food security through the lens of food wellbeing in Nepal’s rapidly changing agrarian landscape,article,2016
Examining the Global Climate Crisis: Animal Agriculture,6597,Conservation implications of native and introduced ungulates in a changing climate,article,2013
Examining the Global Climate Crisis: Animal Agriculture,6597,Adaptation to climate change and climate variability: The importance of understanding agriculture as performance,article,2011
Examining the Global Climate Crisis: Animal Agriculture,6597,Just and Sustainable? Examining the Rhetoric and Potential Realities of UK Food Security,article,2011
Examining the Global Climate Crisis: Animal Agriculture,6597,"Greater reproductive investment, but shorter lifespan, in agrosystem than in natural-habitat toads",article,2017
Examining the Global Climate Crisis: Animal Agriculture,6597,"El Ni??o and the Nomads: Global Climate, Local Environment, and the Crisis of Pastoralism in Late Ottoman Kurdistan",article,2020
Examining the Global Climate Crisis: Animal Agriculture,6597,"Persistence and Change in Community Composition of Reef Corals through Present, Past, and Future Climates",article,2014
Examining the Global Climate Crisis: Animal Agriculture,6597,Climate-smart agriculture: what is it good for?,article,2018
Examining the Global Climate Crisis: Animal Agriculture,6597,The Use of Draught Animals in Rural Labour,article,2021
Examining the Global Climate Crisis: Animal Agriculture,6597,Using satellite remote sensing and household survey data to assess human health and nutrition response to environmental change,article,2014
Examining the Global Climate Crisis: Animal Agriculture,6597,Land-use changes as major drivers of mountain pine (Pinus uncinata Ram.) expansion in the Pyrenees,article,2010
Examining the Global Climate Crisis: Animal Agriculture,6597,Positive effects of the Greek economic crisis on livestock farmer behaviour,article,2013
Examining the Global Climate Crisis: Animal Agriculture,6597,One Hundred Questions of Importance to the Conservation of Global Biological Diversity,article,2009
Examining the Global Climate Crisis: Animal Agriculture,6597,"Futures of Crisis, Futures of Urban Political Theory: Flooding in Asian Coastal Megacities",article,2019
Examining the Global Climate Crisis: Animal Agriculture,6597,Global diets link environmental sustainability and human health,article,2014
Examining the Global Climate Crisis: Animal Agriculture,6597,The fundamental links between climate change and marine plastic pollution,article,2022
Examining the Global Climate Crisis: Animal Agriculture,6597,Strawberry fields forever? Urban agriculture in developed countries: a review,article,2013
Examining the Global Climate Crisis: Animal Agriculture,6597,Tracking climate change in a dispersal-limited species: reduced spatial and genetic connectivity in a montane salamander,article,2013
Examining the Global Climate Crisis: Animal Agriculture,6597,Energy and Global Climate Change: Bridging the Sustainable Development Divide,book,2015
Examining the Global Climate Crisis: Animal Agriculture,6597,Recent weather fluctuations and agricultural yields: implications for climate change,article,2016
Examining the Global Climate Crisis: Animal Agriculture,6597,Adapting to climate change : reflections of peasant farmers in Mashonaland West Province of Zimbabwe,article,2019
Examining the Global Climate Crisis: Animal Agriculture,6597,"Agricultural greenhouse gas mitigation potential globally, in Europe and in the UK: what have we learnt in the last 20??years?",article,2012
Examining the Global Climate Crisis: Animal Agriculture,6597,"Anthropocene Crisis: Climate Change, Pollinators, and Food Security",article,2019
Back to the Future: Electric Automobiles and Their Belated Success,212,"Symbolic consumption, signification and the 'lockout' of electric cars, 1885-1914",article,2010
Back to the Future: Electric Automobiles and Their Belated Success,212,"Keiretsu, Governance, and Learning: Case Studies in Change from the Japanese Automotive Industry",article,2001
Back to the Future: Electric Automobiles and Their Belated Success,212,Motor Sport in France: Testing-ground for the World,article,2011
Back to the Future: Electric Automobiles and Their Belated Success,212,"Didactic Sudden Death: Children, Police, and Teaching Citizenship in the Age of Automobility",article,2015
Back to the Future: Electric Automobiles and Their Belated Success,212,The Age of Automobile and the Triumph of the American Corridor,book_chapter,2019
Back to the Future: Electric Automobiles and Their Belated Success,212,The Market for Virtue: The Potential and Limits of Corporate Social Responsibility,book,2007
Back to the Future: Electric Automobiles and Their Belated Success,212,Shifting from co-development to co-innovation,article,2008
Back to the Future: Electric Automobiles and Their Belated Success,212,"FIAT Goes it Alone: the Italian Car Industry, the Government and the Crisis of the 2000s",article,2012
Back to the Future: Electric Automobiles and Their Belated Success,212,Global Japanization?: The Transnational Transformation of the Labour Process,book,1994
Back to the Future: Electric Automobiles and Their Belated Success,212,CLOSING IN ON No.1,article,2005
Back to the Future: Electric Automobiles and Their Belated Success,212,South Korea's National Energy Plan Six Years On,article,2014
Back to the Future: Electric Automobiles and Their Belated Success,212,Industry vs. Services,book_chapter,2017
Back to the Future: Electric Automobiles and Their Belated Success,212,"Allegory, Culture Industry, and William Faulkner's Sanctuary",article,2020
Back to the Future: Electric Automobiles and Their Belated Success,212,Wheels of change,article,1996
Back to the Future: Electric Automobiles and Their Belated Success,212,Losing its shine; Toyota,article,2009
Back to the Future: Electric Automobiles and Their Belated Success,212,Losing its shine; Toyota,article,2009
Back to the Future: Electric Automobiles and Their Belated Success,212,Minivans! mother lode or hula hoop?,article,1985
Back to the Future: Electric Automobiles and Their Belated Success,212,"Losing the Race: With Its Market Share Sliding, GM Scrambles To Avoid a Calamity --- Consumers Remain Angry About Poor Cars in Past Though Quality Improves --- New Saturns Face Big Test",newspaper_article,1989
Back to the Future: Electric Automobiles and Their Belated Success,212,SIC 3845 Electromedical and Electrotherapeutic Apparatus,reference_entry,2008
Back to the Future: Electric Automobiles and Their Belated Success,212,Struggles in the Planet Factory: Class Composition and Global Warming,book_chapter,2018
Back to the Future: Electric Automobiles and Their Belated Success,212,The emergence of the re-emergence of Asia and its implication for Canada-Asia relations,article,2003
Back to the Future: Electric Automobiles and Their Belated Success,212,On Being Culture-Bound,article,1949
Back to the Future: Electric Automobiles and Their Belated Success,212,MOTOR CITY BREAKDOWN,article,2009
Back to the Future: Electric Automobiles and Their Belated Success,212,This Changes Everything,article,2012
Back to the Future: Electric Automobiles and Their Belated Success,212,American Homes,book,2014
Back to the Future: Electric Automobiles and Their Belated Success,212,Carmageddon,article,1989
Back to the Future: Electric Automobiles and Their Belated Success,212,The Failure of French Industrial Policy,article,2020
Back to the Future: Electric Automobiles and Their Belated Success,212,Regionalism,book_chapter,2005
Back to the Future: Electric Automobiles and Their Belated Success,212,SOVIET RUSSIA'S YEAR OF SUCCESS,article,1934
Back to the Future: Electric Automobiles and Their Belated Success,212,Jackie Robinson “A Lone Negro” in Major League Baseball,book_chapter,2004
Back to the Future: Electric Automobiles and Their Belated Success,212,Reframing Automotive Fuel Efficiency,article,2020
Back to the Future: Electric Automobiles and Their Belated Success,212,Getting out of the Gernsback Continuum,article,1991
Back to the Future: Electric Automobiles and Their Belated Success,212,Nonfiction Reviews,review,2019
Back to the Future: Electric Automobiles and Their Belated Success,212,The Market for Virtue: The Potential and Limits of Corporate Social Responsibility,book_chapter,2006
Back to the Future: Electric Automobiles and Their Belated Success,212,"Shell shock in Ireland: The Richmond War Hospital, Dublin (1916–19)",article,2015
Back to the Future: Electric Automobiles and Their Belated Success,212,Blueprints for Babylon: Modernist Mapping of the London Underground 1913–1939,article,2010
Back to the Future: Electric Automobiles and Their Belated Success,212,Where do we go from here? We'll never regain Eden but we may atone for our errors if we find new methods for doing things in the future,article,1990
Back to the Future: Electric Automobiles and Their Belated Success,212,Greener on the Other Side: Science Fiction and the Problem of Green Nanotechnology,article,2012
Back to the Future: Electric Automobiles and Their Belated Success,212,World History and the Rise and Fall of the West,article,1998
Back to the Future: Electric Automobiles and Their Belated Success,212,India and the United States: A New Partnership,article,2011
Back to the Future: Electric Automobiles and Their Belated Success,212,Fordist nostalgia: History and experience at the henry ford,article,2007
Back to the Future: Electric Automobiles and Their Belated Success,212,Technology: The Emergence of a Hazardous Concept,article,2010
Back to the Future: Electric Automobiles and Their Belated Success,212,SURVEY OF RECENT DEVELOPMENTS,article,2001
Back to the Future: Electric Automobiles and Their Belated Success,212,Transition regions and eco-innovation: Studies in complexity,book_chapter,2012
Back to the Future: Electric Automobiles and Their Belated Success,212,Art Guide: Schedule,newspaper_article,2003
Back to the Future: Electric Automobiles and Their Belated Success,212,Borrowed governability,book_chapter,2015
Back to the Future: Electric Automobiles and Their Belated Success,212,Responding to the China Challenge in Techno‐nationalism: Divergence between Germany and the United States,article,2021
Back to the Future: Electric Automobiles and Their Belated Success,212,Economy,book_chapter,1998
Back to the Future: Electric Automobiles and Their Belated Success,212,"Sustain Organizational Performance through Continuous Learning, Change and Realignment",book_chapter,2012
Back to the Future: Electric Automobiles and Their Belated Success,212,Global Resource Scramble and New Energy Frontiers,book_chapter,2013
The Soleimani Assassination and the Revolution,318,"Qassem Soleimani, targeted killing of state actors, and executive order 12,333",article,2021
The Soleimani Assassination and the Revolution,318,Souver??nit??t am Ende?: Zum Attentat der USA auf den iranischen General Soleimani,article,2020
The Soleimani Assassination and the Revolution,318,The Soleimani effect: a risk for small states in Europe,article,2011
The Soleimani Assassination and the Revolution,318,"Week In Politics: Soleimani Response, Impeachment.(Audio file)",text_resource,2020
The Soleimani Assassination and the Revolution,318,Qassem Soleimani's Fall and the Battle to Comein Iraq,article,2020
The Soleimani Assassination and the Revolution,318,Soleimani assassination risks all-out war between US and Iran,article,2020
The Soleimani Assassination and the Revolution,318,Iran draws parallels with Soleimani assassination and 1953 coup,article,2020
The Soleimani Assassination and the Revolution,318,"Review: Soleimani, the U.S., and Iran's Global Ambitions, by Arash Azizi",article,2021
The Soleimani Assassination and the Revolution,318,Iranians killed in Soleimani funeral stampede as crisis deepens,article,2020
The Soleimani Assassination and the Revolution,318,Iran considers options for retribution over Soleimani killing,article,2020
The Soleimani Assassination and the Revolution,318,Soleimani Assassination Marks 'Peak Hatred' In History Of U.S.-Iran Animosity,text_resource,2020
The Soleimani Assassination and the Revolution,318,Soleimani’s fast-fading memory reflects Iran’s sclerotic regime: Analyzing the contours of the memory of Soleimani clearly shows that most of the Iranian population is neither interested in his assassination nor in his “revolutionary” legacy,web_resource,2020
The Soleimani Assassination and the Revolution,318,Iran’s celebrities defy regime amid popular anger over plane lies,article,2020
The Soleimani Assassination and the Revolution,318,America should drop the ‘Dr Evil fallacy’ on assassination,article,2020
The Soleimani Assassination and the Revolution,318,Donald Trump has given Iran an excuse to abandon diplomacy,article,2020
The Soleimani Assassination and the Revolution,318,"February 11, Iran's Revolution Day, Marks Estimated Revenge Timeline for Soleimani's Death",newsletterarticle,2020
The Soleimani Assassination and the Revolution,318,Huge crowds turn out to mourn Iran’s Soleimani,article,2020
The Soleimani Assassination and the Revolution,318,"February 11, Iran's Revolution Day, Marks Estimated Revenge Timeline for Soleimani's Death",newsletterarticle,2019
The Soleimani Assassination and the Revolution,318,Over a barrel: Trump after Soleimani,newspaper_article,2020
The Soleimani Assassination and the Revolution,318,Iran's Top Nuclear Scientist Assassinated.(Mohsen Fakhrizadeh),text_resource,2020
The Soleimani Assassination and the Revolution,318,"Who wants a regime change in Iran, and how far will they go for it?",web_resource,2020
The Soleimani Assassination and the Revolution,318,US-Iran tensions bring risk back to markets,article,2020
The Soleimani Assassination and the Revolution,318,Iran Jewish MP calls US assassination of Soleimani 'a criminal act',newspaper_article,2020
The Soleimani Assassination and the Revolution,318,Now Mike Lee knows what it feels like,web_resource,2020
The Soleimani Assassination and the Revolution,318,Tel Aviv a target if US responds to Soleimani retaliation: ex-IRGC chief,newspaper_article,2020
The Soleimani Assassination and the Revolution,318,Tel Aviv a target if US responds to Soleimani retaliation: ex-IRGC chief,newspaper_article,2020
The Soleimani Assassination and the Revolution,318,How Countries Decide To Kill Foreign Enemies.(Audio file),text_resource,2020
The Soleimani Assassination and the Revolution,318,Qassem Soleimani - the Iranian general who will remain in America's crosshairs,newspaper_article,2015
The Soleimani Assassination and the Revolution,318,‘Does the president have to consult Congress?’: Reporters answer readers’ questions about U.S. strike that killed Soleimani,newspaper_article,2020
The Soleimani Assassination and the Revolution,318,"‘Tehran has become Mossad’s street corner.’ Iranians tweet about killing, highlighting abilities of those who allegedly assassinated him",newspaper_article,2020
The Soleimani Assassination and the Revolution,318,"Remote killing? Remoteness, covertness, and the US government's involvement in assassination",article,2021
The Soleimani Assassination and the Revolution,318,In Depth: Iran's Spymaster Counters U.S. Moves in the Mideast --- Major-General Qasem Soleimani Emerges as Director of Tehran's Effort to Spread Influence Abroad,newspaper_article,2012
The Soleimani Assassination and the Revolution,318,News in Depth: Iran's Spymaster Counters U.S. Moves in the Mideast --- Major-General Qasem Soleimani Emerges as Director of Tehran's Effort to Spread Influence Abroad,newspaper_article,2012
The Soleimani Assassination and the Revolution,318,"Is it the end of ideology? No, but there is hope",newspaper_article,2020
The Soleimani Assassination and the Revolution,318,Voices from the Arab Press,newspaper_article,2020
The Soleimani Assassination and the Revolution,318,Talk of 'patience' as well as vengeance across Iran,newspaper_article,2020
The Soleimani Assassination and the Revolution,318,"Iran Says It No Longer Will Honor Nuclear Enrichment Limits Under 2015 Pact; Decision marks latest step to scale back compliance, comes as huge crowds mourn military leader killed in U.S. airstrike",newspaper_article,2020
The Soleimani Assassination and the Revolution,318,Iran has vowed revenge against the U.S. But it seems to be in no hurry: Iran has many options to strike back. The quandary is to avoid an all-out war,newspaper_article,2020
The Soleimani Assassination and the Revolution,318,Removal of a General – The Rebirth of a Latent Conflict Between Two Sovereign States: USA and Iran,article,2020
The Soleimani Assassination and the Revolution,318,Voices from the Arab press,newspaper_article,2020
The Soleimani Assassination and the Revolution,318,Why President Trump is courting disaster by not understanding Iranian culture,newspaper_article,2020
The Soleimani Assassination and the Revolution,318,Who wants regime change in Iran?,newspaper_article,2020
The Soleimani Assassination and the Revolution,318,"Canadians Respond to Aircraft's Downing, U.S. Tensions with Iran",article,2020
The Soleimani Assassination and the Revolution,318,"If Trump knew anything about Iran, he would never have threatened its culture",newspaper_article,2020
The Soleimani Assassination and the Revolution,318,"Trump, allies turn sights on Sanders amid polling jump",newspaper_article,2020
The Soleimani Assassination and the Revolution,318,"Trump turns his fire on Sanders amid polling, fundraising surge: The president is an avid consumer of the public polling and cable-TV punditry that has documented Sanders’s growing strength in the Democratic presidential primary",newspaper_article,2020
The Soleimani Assassination and the Revolution,318,Iranians are naive to think they can rely on fair-weather friends,article,2020
The Soleimani Assassination and the Revolution,318,Soleimani's Latin America Terror,newspaper_article,2020
The Soleimani Assassination and the Revolution,318,Used-car salesman as Iran proxy? Why assassination plot doesn't add up for experts,newspaper_article,2011
The Soleimani Assassination and the Revolution,318,Trump charges Republicans with disloyalty,newspaper_article,2020
Mongol invasions of Vietnam and how they affect the current state of South East Asia,312,"Climate Shocks, Political Institutions, and Nomadic Invasions in Early Modern East Asia",article,2020
Mongol invasions of Vietnam and how they affect the current state of South East Asia,312,The Mongol Conquests of China and Korea and Invasion of Japan,book_chapter,2019
Mongol invasions of Vietnam and how they affect the current state of South East Asia,312,Why was there no religious war in premodern East Asia?,article,2014
Mongol invasions of Vietnam and how they affect the current state of South East Asia,312,"The International Long-Term Ecological Research–East Asia–Pacific Regional Network (ILTER-EAP): history, development, and perspectives",article,2017
Mongol invasions of Vietnam and how they affect the current state of South East Asia,312,The Chinese system of international relations in early modern East Asia: China at the center in the eyes of the periphery,dissertation,2010
Mongol invasions of Vietnam and how they affect the current state of South East Asia,312,"Contested Sovereignty: Local Politics and State Power in Territorial Conflicts on the Vietnam-China Border, 1650s–1880s",article,2016
Mongol invasions of Vietnam and how they affect the current state of South East Asia,312,"China's Use of Force, 1950-96, and Taiwan",article,2001
Mongol invasions of Vietnam and how they affect the current state of South East Asia,312,"TRANSFORMATIONS OF TH??NG LONG: SPACE AND TIME, POWER AND BELIEF",article,2013
Mongol invasions of Vietnam and how they affect the current state of South East Asia,312,From Print Texts to Online Gaming: The Cross-Cultural History of Wuxia Fictions in Vietnam,article,2021
Mongol invasions of Vietnam and how they affect the current state of South East Asia,312,"Handling mountain minorities in China, Vietnam and Laos: from history to current concerns",article,2009
Mongol invasions of Vietnam and how they affect the current state of South East Asia,312,"War, Rebellion, and Intervention under Hierarchy: Vietnam–China Relations, 1365 to 1841",article,2019
Mongol invasions of Vietnam and how they affect the current state of South East Asia,312,Power Transitions: Thucydides Didn't Live in East Asia,article,2018
Mongol invasions of Vietnam and how they affect the current state of South East Asia,312,Leadership self-development in China and Vietnam,article,2014
Mongol invasions of Vietnam and how they affect the current state of South East Asia,312,Asia Monitor - China & North East Asia - FEBRUARY 2022,report,2022
Mongol invasions of Vietnam and how they affect the current state of South East Asia,312,"The Rise of the Coast: Trade, State and Culture in Early ?????i Vi???t",article,2006
Mongol invasions of Vietnam and how they affect the current state of South East Asia,312,"Pax Sinica or Confucian Peace? The Implications of the ""Long Peace"" in Early Modern East Asia for Contemporary Sino-Korea Relations",article,2021
Mongol invasions of Vietnam and how they affect the current state of South East Asia,312,Hierarchy and Legitimacy in International Systems: The Tribute System in Early Modern East Asia,article,2010
Mongol invasions of Vietnam and how they affect the current state of South East Asia,312,"Brokering a Buffer State: Afghan Neutrality and American Diplomacy, 1973-1979",article,2019
Mongol invasions of Vietnam and how they affect the current state of South East Asia,312,Clashes and dialogues of civilizations revisited— the case of contemporary East Asia and Europe,article,2007
Mongol invasions of Vietnam and how they affect the current state of South East Asia,312,The Tenacious Tributary System,article,2015
Mongol invasions of Vietnam and how they affect the current state of South East Asia,312,China's long march to national rejuvenation: toward a Neo-Imperial order in East Asia?,article,2021
Mongol invasions of Vietnam and how they affect the current state of South East Asia,312,"Hierarchy, Balancing, and Empirical Puzzles in Asian International Relations",article,2003
Mongol invasions of Vietnam and how they affect the current state of South East Asia,312,Long-Lived Dynasties: Ming and Its Contemporaries,book_chapter,2019
Mongol invasions of Vietnam and how they affect the current state of South East Asia,312,Trans-Regionalism and Economic Co-Dependency in the South China Sea: the Case of China and the Malay Region (tenth to fourteenth centuries AD),article,2013
Mongol invasions of Vietnam and how they affect the current state of South East Asia,312,U.S.-Vietnam security relations since normalization,dissertation,2009
Mongol invasions of Vietnam and how they affect the current state of South East Asia,312,From bombs to banners? The decline of wars and the rise of unarmed uprisings in East Asia,article,2011
Mongol invasions of Vietnam and how they affect the current state of South East Asia,312,Asia Redux: Conceptualizing a Region for Our Times,article,2010
Mongol invasions of Vietnam and how they affect the current state of South East Asia,312,Asia and the United States: The Challenges Ahead,text_resource,1989
Mongol invasions of Vietnam and how they affect the current state of South East Asia,312,"Across Zomia with merchants, monks, and musk: process geographies, trade networks, and the Inner-East–Southeast Asian borderlands",article,2010
Mongol invasions of Vietnam and how they affect the current state of South East Asia,312,The Korean Factor in China's Policy Toward East Asia and the United States,article,2005
Mongol invasions of Vietnam and how they affect the current state of South East Asia,312,"Vietnam, Land of Opportunity",book_chapter,2020
Mongol invasions of Vietnam and how they affect the current state of South East Asia,312,From the Mediterranean to the Indian Ocean: Medieval History in Geographic Perspective,article,2002
Mongol invasions of Vietnam and how they affect the current state of South East Asia,312,Graveyard of Analogies: The Use and Abuse of History for the War in Afghanistan,article,2016
Mongol invasions of Vietnam and how they affect the current state of South East Asia,312,War and Peace in East Asia: Sino-Japanese Relations and National Stereotypes,article,2003
Mongol invasions of Vietnam and how they affect the current state of South East Asia,312,A Comparative Analysis of Shenzhen and Kashgar in Development as Special Economic Zones,article,2015
Mongol invasions of Vietnam and how they affect the current state of South East Asia,312,"Dynamic changes and driving factors of wetlands in Inner Mongolia Plateau, China",article,2019
Mongol invasions of Vietnam and how they affect the current state of South East Asia,312,"Soviet Withdrawal from Mongolia, 1986-1992: A Reassessment",article,2012
Mongol invasions of Vietnam and how they affect the current state of South East Asia,312,"Vietnam Expanding Market Socialism and Implications for Marketing, Consumption, and Socioeconomic Development",reference_entry,2006
Mongol invasions of Vietnam and how they affect the current state of South East Asia,312,China’s Strategic Culture and the Challenge of Security Management in the South China Sea Dispute,article,2017
Mongol invasions of Vietnam and how they affect the current state of South East Asia,312,Postwar Development in Viet Nam,text_resource,1969
Mongol invasions of Vietnam and how they affect the current state of South East Asia,312,Vi???t Nam : borderless histories,book,2006
Mongol invasions of Vietnam and how they affect the current state of South East Asia,312,Bordering and scaling Northeast Asia,article,2021
Mongol invasions of Vietnam and how they affect the current state of South East Asia,312,Alien Species in the Holarctic,article,2019
Mongol invasions of Vietnam and how they affect the current state of South East Asia,312,Coloniality in Korea And A South Korean Project For Overcoming Modernity,article,2000
Mongol invasions of Vietnam and how they affect the current state of South East Asia,312,Rise and Fall: East-West Synchronicity and Indic Exceptionalism Reexamined,article,2000
Mongol invasions of Vietnam and how they affect the current state of South East Asia,312,"Calculating China's Advances in the South China Sea: Identifying the Triggers of ""Expansionism""",article,1998
Mongol invasions of Vietnam and how they affect the current state of South East Asia,312,"The Hokkiens in early modern Hoi An, Batavia, and Manila: Political agendas and selective adaptations",article,2021
Mongol invasions of Vietnam and how they affect the current state of South East Asia,312,Military Orientalism: Middle East Ways of War,article,2019
Mongol invasions of Vietnam and how they affect the current state of South East Asia,312,Impact of the Mid-Pleistocene Revolution and Anthropogenic Factors on the Dispersion of Asian Black-Spined Toads (Duttaphrynus melanostictus),article,2020
Mongol invasions of Vietnam and how they affect the current state of South East Asia,312,"Digital silk road, Silicon Valley and connectivity",article,2018
"Agent Orange, a nightmare that still haunted Vietnam since 1961",18,Sending the Extremists to the Cornfield: Rod Serling's Crusade Against Radical Conservatism,article,2014
"Agent Orange, a nightmare that still haunted Vietnam since 1961",18,In Search of the Great American Political Novel of the Vietnam War,reference_entry,2014
"Agent Orange, a nightmare that still haunted Vietnam since 1961",18,The Silencing of Soldiers,article,2011
"Agent Orange, a nightmare that still haunted Vietnam since 1961",18,“I was just going over there as a nurse”: Introduction,book_chapter,2021
"Agent Orange, a nightmare that still haunted Vietnam since 1961",18,Wounds and Memories of War,book_chapter,2019
"Agent Orange, a nightmare that still haunted Vietnam since 1961",18,Director Index A-K,reference_entry,2021
"Agent Orange, a nightmare that still haunted Vietnam since 1961",18,Life After Death,book_chapter,2013
"Agent Orange, a nightmare that still haunted Vietnam since 1961",18,Michael Herr,reference_entry,1997
"Agent Orange, a nightmare that still haunted Vietnam since 1961",18,Chronology: Landmarks of the Sound Film,book_chapter,2019
"Agent Orange, a nightmare that still haunted Vietnam since 1961",18,Horror and Science Fiction,book_chapter,2011
"Agent Orange, a nightmare that still haunted Vietnam since 1961",18,PERCHANCE TO DREAM,article,1996
"Agent Orange, a nightmare that still haunted Vietnam since 1961",18,"Sf, colonialism and globalisation",book_chapter,2012
"Agent Orange, a nightmare that still haunted Vietnam since 1961",18,Susan Fromberg Schaeffer,reference_entry,2004
"Agent Orange, a nightmare that still haunted Vietnam since 1961",18,Index of Films,book_chapter,2011
"Agent Orange, a nightmare that still haunted Vietnam since 1961",18,Vonnegut Apocalypse,article,2006
"Agent Orange, a nightmare that still haunted Vietnam since 1961",18,The ramp-up to Christmas begins,article,2012
"Agent Orange, a nightmare that still haunted Vietnam since 1961",18,Children's Reviews,review,2012
"Agent Orange, a nightmare that still haunted Vietnam since 1961",18,Vonnegut's apocalypse,article,2006
The Economic Case for Educating Girls in Nigeria and Pakistan,601,"'EDUCATING A GIRL MEANS EDUCATING A WHOLE NATION' GENDER MAINSTREAMING, DEVELOPMENT AND ISLAMIC RESURGENCE IN NORTH CAMEROON",article,2014
The Economic Case for Educating Girls in Nigeria and Pakistan,601,Suturing Together Girls and Education: An Investigation Into the Social (Re)Production of Girls' Education as a Hegemonic Ideology,article,2015
The Economic Case for Educating Girls in Nigeria and Pakistan,601,Family context and individual characteristics in antenatal care utilization among adolescent childbearing mothers in urban slums in Nigeria,article,2021
The Economic Case for Educating Girls in Nigeria and Pakistan,601,Dynamics of child marriage and marital timing in Nigeria: A retrogression or progression?,article,2018
The Economic Case for Educating Girls in Nigeria and Pakistan,601,Polio in Pakistan: Social constraints and travel implications,article,2015
The Economic Case for Educating Girls in Nigeria and Pakistan,601,Maternal Education and Micro-Geographic Disparities in Nutritional Status among School-Aged Children in Rural Northwestern China,article,2013
