Query,Results,Title,Type,CreateDate
Mongol invasions of Vietnam and how they affect the current state of South East Asia,183,From Print Texts to Online Gaming: The Cross-Cultural History of Wuxia Fictions in Vietnam,article,2021
Mongol invasions of Vietnam and how they affect the current state of South East Asia,183,"Handling mountain minorities in China, Vietnam and Laos: from history to current concerns",article,2009
Mongol invasions of Vietnam and how they affect the current state of South East Asia,183,Power Transitions: Thucydides Didn't Live in East Asia,article,2018
Mongol invasions of Vietnam and how they affect the current state of South East Asia,183,Leadership self-development in China and Vietnam,article,2014
Mongol invasions of Vietnam and how they affect the current state of South East Asia,183,"The Rise of the Coast: Trade, State and Culture in Early ?????i Vi???t",article,2006
Mongol invasions of Vietnam and how they affect the current state of South East Asia,183,"Pax Sinica or Confucian Peace? The Implications of the ""Long Peace"" in Early Modern East Asia for Contemporary Sino-Korea Relations",article,2021
Mongol invasions of Vietnam and how they affect the current state of South East Asia,183,"Brokering a Buffer State: Afghan Neutrality and American Diplomacy, 1973-1979",article,2019
Mongol invasions of Vietnam and how they affect the current state of South East Asia,183,Hierarchy and Legitimacy in International Systems: The Tribute System in Early Modern East Asia,article,2010
Mongol invasions of Vietnam and how they affect the current state of South East Asia,183,The Tenacious Tributary System,article,2015
Mongol invasions of Vietnam and how they affect the current state of South East Asia,183,Clashes and dialogues of civilizations revisited— the case of contemporary East Asia and Europe,article,2007
Mongol invasions of Vietnam and how they affect the current state of South East Asia,183,China's long march to national rejuvenation: toward a Neo-Imperial order in East Asia?,article,2021
Mongol invasions of Vietnam and how they affect the current state of South East Asia,183,"Hierarchy, Balancing, and Empirical Puzzles in Asian International Relations",article,2003
Mongol invasions of Vietnam and how they affect the current state of South East Asia,183,Trans-Regionalism and Economic Co-Dependency in the South China Sea: the Case of China and the Malay Region (tenth to fourteenth centuries AD),article,2013
Mongol invasions of Vietnam and how they affect the current state of South East Asia,183,Ethnic Identity and Major Depression in Asian American Subgroups Nationwide: Differential Findings in Relation to Subcultural Contexts,article,2015
Mongol invasions of Vietnam and how they affect the current state of South East Asia,183,From bombs to banners? The decline of wars and the rise of unarmed uprisings in East Asia,article,2011
Mongol invasions of Vietnam and how they affect the current state of South East Asia,183,Asia Redux: Conceptualizing a Region for Our Times,article,2010
Mongol invasions of Vietnam and how they affect the current state of South East Asia,183,MILITARY CONFLICTS BETWEEN COMMUNIST STATES: GEOPOLITICAL REALITIES AND THE REALIZATION OF A COMMUNIST PEACE,article,2019
Mongol invasions of Vietnam and how they affect the current state of South East Asia,183,"Across Zomia with merchants, monks, and musk: process geographies, trade networks, and the Inner-East–Southeast Asian borderlands",article,2010
Mongol invasions of Vietnam and how they affect the current state of South East Asia,183,The Korean Factor in China's Policy Toward East Asia and the United States,article,2005
Mongol invasions of Vietnam and how they affect the current state of South East Asia,183,From the Mediterranean to the Indian Ocean: Medieval History in Geographic Perspective,article,2002
Mongol invasions of Vietnam and how they affect the current state of South East Asia,183,Graveyard of Analogies: The Use and Abuse of History for the War in Afghanistan,article,2016
Mongol invasions of Vietnam and how they affect the current state of South East Asia,183,"Dynamic changes and driving factors of wetlands in Inner Mongolia Plateau, China",article,2019
Mongol invasions of Vietnam and how they affect the current state of South East Asia,183,War and Peace in East Asia: Sino-Japanese Relations and National Stereotypes,article,2003
Mongol invasions of Vietnam and how they affect the current state of South East Asia,183,"Soviet Withdrawal from Mongolia, 1986-1992: A Reassessment",article,2012
Mongol invasions of Vietnam and how they affect the current state of South East Asia,183,A Comparative Analysis of Shenzhen and Kashgar in Development as Special Economic Zones,article,2015
Mongol invasions of Vietnam and how they affect the current state of South East Asia,183,Bordering and scaling Northeast Asia,article,2021
Mongol invasions of Vietnam and how they affect the current state of South East Asia,183,Coloniality in Korea And A South Korean Project For Overcoming Modernity,article,2000
Mongol invasions of Vietnam and how they affect the current state of South East Asia,183,Rise and Fall: East-West Synchronicity and Indic Exceptionalism Reexamined,article,2000
Mongol invasions of Vietnam and how they affect the current state of South East Asia,183,"The Hokkiens in early modern Hoi An, Batavia, and Manila: Political agendas and selective adaptations",article,2021
Mongol invasions of Vietnam and how they affect the current state of South East Asia,183,"Calculating China's Advances in the South China Sea: Identifying the Triggers of ""Expansionism""",article,1998
Mongol invasions of Vietnam and how they affect the current state of South East Asia,183,Impact of the Mid-Pleistocene Revolution and Anthropogenic Factors on the Dispersion of Asian Black-Spined Toads (Duttaphrynus melanostictus),article,2020
Mongol invasions of Vietnam and how they affect the current state of South East Asia,183,Military Orientalism: Middle East Ways of War,article,2019
Mongol invasions of Vietnam and how they affect the current state of South East Asia,183,"Digital silk road, Silicon Valley and connectivity",article,2018
Mongol invasions of Vietnam and how they affect the current state of South East Asia,183,Impact of the Mid-Pleistocene Revolution and Anthropogenic Factors on the Dispersion of Asian Black-Spined Toads (Duttaphrynus melanostictus),article,2020
Mongol invasions of Vietnam and how they affect the current state of South East Asia,183,The Durability of a Unipolar System: Lessons from East Asian History,article,2020
Mongol invasions of Vietnam and how they affect the current state of South East Asia,183,China’s Strategic Culture and the Challenge of Security Management in the South China Sea Dispute,article,2017
Mongol invasions of Vietnam and how they affect the current state of South East Asia,183,The Geography of the Peace,article,1999
Mongol invasions of Vietnam and how they affect the current state of South East Asia,183,An Analysis of the Possible Migration Routes of Oedaleus decorus asiaticus Bey-Bienko (Orthoptera: Acrididae) from Mongolia to China,article,2022
Mongol invasions of Vietnam and how they affect the current state of South East Asia,183,"Will South Korea Follow the German Experience? Democracy, the Migratory Process, and the Prospects for Permanent Immigration in Korea",article,2008
Mongol invasions of Vietnam and how they affect the current state of South East Asia,183,"The U.S.-South Korea Alliance: Local, Regional, and Global Dimensions",article,2016
Mongol invasions of Vietnam and how they affect the current state of South East Asia,183,Global Jihad: Does a terrorist movement threaten the West?,article,2005
Mongol invasions of Vietnam and how they affect the current state of South East Asia,183,THOUGHT GAMES ABOUT CHINA,article,2020
Mongol invasions of Vietnam and how they affect the current state of South East Asia,183,America at War: Can withdrawal from Afghanistan begin next July?,article,2010
"Agent Orange, a nightmare that still haunted Vietnam since 1961",6,The Silencing of Soldiers,article,2011
"Agent Orange, a nightmare that still haunted Vietnam since 1961",6,Sending the Extremists to the Cornfield: Rod Serling's Crusade Against Radical Conservatism,article,2014
"Agent Orange, a nightmare that still haunted Vietnam since 1961",6,PERCHANCE TO DREAM,article,1996
"Agent Orange, a nightmare that still haunted Vietnam since 1961",6,Vonnegut Apocalypse,article,2006
"Agent Orange, a nightmare that still haunted Vietnam since 1961",6,The ramp-up to Christmas begins,article,2012
"Agent Orange, a nightmare that still haunted Vietnam since 1961",6,Vonnegut's apocalypse,article,2006
The Economic Case for Educating Girls in Nigeria and Pakistan,418,"'EDUCATING A GIRL MEANS EDUCATING A WHOLE NATION' GENDER MAINSTREAMING, DEVELOPMENT AND ISLAMIC RESURGENCE IN NORTH CAMEROON",article,2014
The Economic Case for Educating Girls in Nigeria and Pakistan,418,Suturing Together Girls and Education: An Investigation Into the Social (Re)Production of Girls' Education as a Hegemonic Ideology,article,2015
The Economic Case for Educating Girls in Nigeria and Pakistan,418,Family context and individual characteristics in antenatal care utilization among adolescent childbearing mothers in urban slums in Nigeria,article,2021
The Economic Case for Educating Girls in Nigeria and Pakistan,418,Dynamics of child marriage and marital timing in Nigeria: A retrogression or progression?,article,2018
The Economic Case for Educating Girls in Nigeria and Pakistan,418,Polio in Pakistan: Social constraints and travel implications,article,2015
The Economic Case for Educating Girls in Nigeria and Pakistan,418,"The Implications of Ethnicity, Gender, Urban–Rural Residence, and Socioeconomic Status for Progress Through School among Children in Nigeria",article,2016
The Economic Case for Educating Girls in Nigeria and Pakistan,418,Education and Reproductive Autonomy: The Case of Married Nigerian Women,article,2017
The Economic Case for Educating Girls in Nigeria and Pakistan,418,Family decision-making for educational expenditure: new evidence from survey data for Nigeria,article,2019
The Economic Case for Educating Girls in Nigeria and Pakistan,418,Girls not brides : ending child marriage in Nigeria,article,2017
The Economic Case for Educating Girls in Nigeria and Pakistan,418,Food insecurity risks perception and management strategies among households: Implications for zero hunger target in Nigeria,article,2018
The Economic Case for Educating Girls in Nigeria and Pakistan,418,The role of Christianity in gender issues and development in Nigeria,article,2020
The Economic Case for Educating Girls in Nigeria and Pakistan,418,The Implication of Early Childhood Malnutrition for Age of Entry into Primary School in Nigeria,article,2017
The Economic Case for Educating Girls in Nigeria and Pakistan,418,"Perceived Risk Factors of Terrorist Attacks in Educational Institutions: The Case of KPK, Pakistan",article,2019
The Economic Case for Educating Girls in Nigeria and Pakistan,418,"How School Choice is Framed by Parental Preferences and Family Characteristics: A Study in Poor Areas of Lagos State, Nigeria",article,2017
The Economic Case for Educating Girls in Nigeria and Pakistan,418,Women's Home-Based Entrepreneurship and Family Financial Position in Pakistan,article,2021
The Economic Case for Educating Girls in Nigeria and Pakistan,418,Encouraging Inclusive Education for the Blind in Developing Countries,article,2021
The Economic Case for Educating Girls in Nigeria and Pakistan,418,Exploring Breast Cancer Patients' Experiences of Struggle against Socio-Economic and Geographical Barriers in Rural Pakistan,article,2021
The Economic Case for Educating Girls in Nigeria and Pakistan,418,"Perceptions and activities of religious leaders on the prevention of HIV/AIDS and care of people living with the HIV infection in Ibadan, Nigeria",article,2013
The Economic Case for Educating Girls in Nigeria and Pakistan,418,ESTA: Educating Adolescents in Sustainable Travel Urban Behavior through Mobile Applications Using Motivational Features,article,2021
The Economic Case for Educating Girls in Nigeria and Pakistan,418,Educating girls,article,1992
The Economic Case for Educating Girls in Nigeria and Pakistan,418,Influencing Factors of Poverty in Pakistan: Time Series Analysis,article,2017
The Economic Case for Educating Girls in Nigeria and Pakistan,418,"Assessing the acceptability of village health workers' roles in improving maternal health care in Gombe State, Nigeria a qualitative exploration from women beneficiaries",article,2020
The Economic Case for Educating Girls in Nigeria and Pakistan,418,Maternal Education and Micro-Geographic Disparities in Nutritional Status among School-Aged Children in Rural Northwestern China,article,2013
The Economic Case for Educating Girls in Nigeria and Pakistan,418,"What restraints are there on female education in high mountainous rural areas of Gilgit-Baltistan, Pakistan",article,2021
The Economic Case for Educating Girls in Nigeria and Pakistan,418,From Vulnerability to Sustainability: Implementation of Free Education Programmes and Reversal of Child Trafficking in Nigeria,article,2021
The Economic Case for Educating Girls in Nigeria and Pakistan,418,INTERNATIONAL TRAFFICKING OF WOMEN FOR THE PURPOSE OF SEXUAL EXPLOITATION AND PROSTITUTION THE NIGERIAN CASE,article,2009
The Economic Case for Educating Girls in Nigeria and Pakistan,418,Islamic responses to the raging debate of child marriage in Nigeria,article,2016
The Economic Case for Educating Girls in Nigeria and Pakistan,418,"Head Teachers' Perspectives on School Drop-Out in Secondary Schools in Rural Punjab, Pakistan",article,2017
The Economic Case for Educating Girls in Nigeria and Pakistan,418,"Effects of Selected Cultural, Financial, and School-Based Factors on Girl-Child's Educational Access and Socioeconomic Development in Sarkish Flower Farm, Nakuru County, Kenya",article,2015
The Economic Case for Educating Girls in Nigeria and Pakistan,418,"Integration of ICT in Library Instruction in Clifford University, Owerrinta, Nigeria a Study",article,2019
The Economic Case for Educating Girls in Nigeria and Pakistan,418,Nigeria: the dominance of rape,article,2008
The Economic Case for Educating Girls in Nigeria and Pakistan,418,Girl power: Educating girls is the answer,article,2018
The Economic Case for Educating Girls in Nigeria and Pakistan,418,Girl power: Educating girls may fix the world's remaining problems,article,2018
The Economic Case for Educating Girls in Nigeria and Pakistan,418,Perspectives on socio-cultural context of adolescent reproductive health behaviour in Nigeria,article,2014
The Economic Case for Educating Girls in Nigeria and Pakistan,418,"""Passing the baton"": legacy and leadership in convent schools in India and the Islamic Republic of Pakistan",article,
The Economic Case for Educating Girls in Nigeria and Pakistan,418,"Prevalence of diarrhea disease and risk factors in Jos University Teaching Hospital, Nigeria",article,2012
The Economic Case for Educating Girls in Nigeria and Pakistan,418,Enrolling girls without learning: Evidence from public schools in Afghanistan,article,2019
The Economic Case for Educating Girls in Nigeria and Pakistan,418,"Scholars, merchants and civil society: Imperative for waqf-based participatory poverty alleviation initiatives in Kano, Nigeria",article,2010
The Economic Case for Educating Girls in Nigeria and Pakistan,418,"Development, not division: local versus external perceptions of the Niger–Nigeria boundary",article,2005
The Economic Case for Educating Girls in Nigeria and Pakistan,418,Son Preference in Pakistan: A Myth or Reality,article,2016
The Economic Case for Educating Girls in Nigeria and Pakistan,418,Assessment of the role of household empowerment in alleviating participatory poverty among rural household of Pakistan,article,2018
The Economic Case for Educating Girls in Nigeria and Pakistan,418,Educating Amaretch: private schools for the poor and the new frontier for investors,article,2007
The Economic Case for Educating Girls in Nigeria and Pakistan,418,"HIGHER EDUCATION OF WOMEN IN PAKISTAN: PROMISES, ACHIEVEMENTS AND BARRIERS",article,2015
The Economic Case for Educating Girls in Nigeria and Pakistan,418,Nigeria’s 1969 Curriculum Conference: a practical approach to educational emancipation,article,2018
The Economic Case for Educating Girls in Nigeria and Pakistan,418,Investing in All the People [with Comments],article,1992
The Economic Case for Educating Girls in Nigeria and Pakistan,418,"CHILDREN ACCUSED OF PRACTICING WITCHCRAFT IN AKWA IBOM, NIGERIA: A QUALITATIVE ANALYSIS OF ONLINE NEWS MEDIA",article,2013
The Economic Case for Educating Girls in Nigeria and Pakistan,418,Analysis of Issues on Micro Credit—The Case of Two Villages in Punjab [with Comments],article,2001
The Economic Case for Educating Girls in Nigeria and Pakistan,418,Intergenerational attitude change regarding female genital cutting in Yoruba speaking ethnic group of southwest Nigeria: a qualitative and quantitative enquiry,article,2011
The Economic Case for Educating Girls in Nigeria and Pakistan,418,"One Voice, Multiple Tongues: Dialoguing with Boko Haram",article,2014
The Economic Case for Educating Girls in Nigeria and Pakistan,418,Partnership that works: a study of the educational-web in school management,article,2008
"Trees, Supply, Demand, and the Dwindling Supply of the Nigerian Rainforests",15,Impact assessment and biodiversity considerations in Nigeria,article,2007
"Trees, Supply, Demand, and the Dwindling Supply of the Nigerian Rainforests",15,Climate Change Impacts on Environment: Human Displacement and Social Conflicts in Nigeria,article,2021
"Trees, Supply, Demand, and the Dwindling Supply of the Nigerian Rainforests",15,"Things Fall Apart? Management, Environment and Taungya Farming in Edo State, Southern Nigeria",article,2007
"Trees, Supply, Demand, and the Dwindling Supply of the Nigerian Rainforests",15,Is Oil Palm the Next Emerging Threat to the Amazon?,article,2009
"Trees, Supply, Demand, and the Dwindling Supply of the Nigerian Rainforests",15,"Things Fall Apart?1 Management, Environment and Taungya Farming in Edo State, Southern Nigeria",article,2007
"Trees, Supply, Demand, and the Dwindling Supply of the Nigerian Rainforests",15,"Preserving Biodiversity and Ecosystem Services in West African Forest, Watersheds, and Wetlands: A Review of Incentives",article,2019
"Trees, Supply, Demand, and the Dwindling Supply of the Nigerian Rainforests",15,Spatial analysis from remotely sensed observations of Congo basin of East African high Land to drain water using gravity for sustainable management of low laying Chad basin of Central Africa,article,2014
"Trees, Supply, Demand, and the Dwindling Supply of the Nigerian Rainforests",15,Impact assessment and biodiversity considerations in Nigeria: A case study of Niger Delta University campus project on wildlife in Nun River Forest Reserve,article,2007
"Trees, Supply, Demand, and the Dwindling Supply of the Nigerian Rainforests",15,"The Origins, Development and Legacy of Scientific Forestry in Cameroon",article,2000
"Trees, Supply, Demand, and the Dwindling Supply of the Nigerian Rainforests",15,Environmental Sustainability,article,2016
"Trees, Supply, Demand, and the Dwindling Supply of the Nigerian Rainforests",15,"The implications of wood exploitation for fish smoking on mangrove ecosystem conservation in the south west province, Cameroon",article,2008
"Trees, Supply, Demand, and the Dwindling Supply of the Nigerian Rainforests",15,Conserving the Tropical Cornucopia,article,1991
"Trees, Supply, Demand, and the Dwindling Supply of the Nigerian Rainforests",15,"ECOTAXONOMIC BASELINE EVALUATION OF THE PLANT SPECIES IN A SEASONALLY FLOODED FOREST LAND PROPOSED FOR A RIVGAS REFINERY PROJECT IN ASE-NDONI, RIVERS STATE, NIGERIA",article,2010
"Trees, Supply, Demand, and the Dwindling Supply of the Nigerian Rainforests",15,"Direct and indirect benefits of improving river quality: quantifying benefits and a case study of the River Klang, Malaysia",article,2010
"Trees, Supply, Demand, and the Dwindling Supply of the Nigerian Rainforests",15,A Global Bioprospecting Regime: Partnership or Piracy?,article,2000
Racial Tension,202638,Asian Americans’ Emerging Racial Identities and Reactions to Racial Tension in the United States,article,2022
Racial Tension,202638,"“Sport Is Argument”: Polarization, Racial Tension, and the Televised Sport Debate Format",article,2020
Racial Tension,202638,Racial Tension in Hypertension: Divergent Effects of African and European Ancestry on Cardiac Remodeling,article,2017
Racial Tension,202638,"No, We Can't: Racial Tensions and the Great Recession in Benjamin Markovits' ""Obama-Era Novel"" You Don't Have to Live Like This",article,2021
Racial Tension,202638,Racial Tensions and U.S. Military (In)Justice in Northern Ireland During World War II,article,2017
Racial Tension,202638,Racial Tension in Hypertension,article,2017
Racial Tension,202638,"Libert??, Egalit??, Animosit??: An Analysis of the Causes Behind Racial Tensions in France",article,2016
Racial Tension,202638,"A Synthesis of Micro and Macro Views of Racial Tension and Cultural Change: The Butler, directed by Lee Daniels",article,2014
Racial Tension,202638,"INTERROGATING RACE, CRIME, AND JUSTICE IN A TIME OF UNEASE AND RACIAL TENSION",article,2017
Racial Tension,202638,"2019 Graduate Student Essay Prize Winner: Racial Pragmatism and the Conditions of Racial Contact: The Detroit Interracial Committee, Public Schools, and Measuring Racial Tension, 1944-1950",article,2020
Racial Tension,202638,"INTERROGATING RACE, CRIME, AND JUSTICE IN A TIME OF UNEASE AND RACIAL TENSION: RACE, CRIME, AND JUSTICE IN A TIME OF UNEASE",article,2017
Racial Tension,202638,A note on the macroeconomic consequences of ethnic/racial tension,article,2017
Racial Tension,202638,The political legacy of slavery: Racial tension continues to influence political attitudes in U.S. regions that once depended on slave labor,article,2018
Racial Tension,202638,Experiences of Racism and Racial Tensions Among African American Women Impacted by Commercial Sexual Exploitation in Practice: A Qualitative Study,article,2020
Racial Tension,202638,Got Skillz? Recasting and Negotiating Racial Tension in Teacher–Student Relationships Amidst Shifting Demographics,article,2021
Racial Tension,202638,"Ontological Insecurity, Racial Tension, and Confidence in the Police in the Shadow of Urban Unrest",article,2016
Racial Tension,202638,News media framing of social protests around racial tensions during the Donald Trump presidency,article,2021
Racial Tension,202638,"Public Health, Racial Tensions, and Body Politic: Mass Ringworm Irradiation in Israel, 1949-1960",article,2008
Racial Tension,202638,"Increases in Risky Drinking During the COVID-19 Pandemic Assessed via Longitudinal Cohort Design: Associations With Racial Tensions, Financial Distress, Psychological Distress and Virus-Related Fears",article,2021
Racial Tension,202638,THE RACIAL TENSION BETWEEN UNDERPRESCRIPTION AND OVERPRESCRIPTION OF PAIN MEDICATION AMID THE OPIOID EPIDEMIC,article,2021
Racial Tension,202638,Science's Role in Reducing US Racial Tensions,article,2017
Racial Tension,202638,Rhetoric versus the Reality of the ‘Rainbow Nation’: A Content Analysis of Racial Tension in post-1994 South Africa,article,2021
Racial Tension,202638,A Multilevel Examination of the Relationship Between Racial Tension and Attitudes Toward the Police,article,2015
Racial Tension,202638,"AS RACIAL TENSIONS RISE IN THE NATION, IT IS TIME TO ACKNOWLEDGE THE IMPACT OF RACIAL TRAUMA-INDUCED PTSD AND RELATED MENTAL HEALTH CONDITIONS ON BLACK SERVICEMEMBERS",article,2021
Racial Tension,202638,HOLIER THAN THOU: News of racial tensions in a trans-national context,article,2008
Racial Tension,202638,Effects of officer perception of race and racial tensions on support for body-worn-cameras,article,2021
Racial Tension,202638,Relationship-Centered Teaching: Addressing Racial Tensions in Classrooms,article,2018
Racial Tension,202638,"American Exceptionalism Revisited: The Military-Industrial Complex, Racial Tension, and the Underdeveloped Welfare State",article,2010
Racial Tension,202638,Professional and Personal Impacts Experienced by Faculty Stemming from the Intersection of the Covid-19 Pandemic and Racial Tensions,article,2021
Racial Tension,202638,Racial Tensions in Amiri Baraka's Dutchman,article,2016
Racial Tension,202638,Racial tensions in Amiri Baraka's Dutchman,article,2016
Racial Tension,202638,Racial Tensions and School Crime,article,2010
Racial Tension,202638,Fluttering Around the Racial Tension of Trust: Proximal Approaches to Suspended Black Student-Teacher Relationships,article,2008
Racial Tension,202638,Racial Authenticity: The Tension between Production & Reception in the Shakespeare Archive,article,2014
Racial Tension,202638,"Struggle for the Soul of a City: Nationalism, Imperialism, and Racial Tension in 1920s Harbin",article,2001
Racial Tension,202638,Navigating a Difficult Journey: Reflections on How a Student-Faculty Partnership Helped Address Racial Tensions in a Social Science Course,article,2017
Racial Tension,202638,"Doing Good: Racial Tensions and Workplace Inequalities at a Community Clinic in El Nuevo South. By Natalia Deeb-Sossa. Tucson: University of Arizona Press, 2013. Pp. xiv+161. $50.00",article,2014
Racial Tension,202638,No-confidence vote exposes racial tensions among faculty members at Kentucky State U.(Kentucky State University),article,2017
Racial Tension,202638,A Synthesis of Micro and Macro Views of Racial Tension and Cultural Change,article,2014
Racial Tension,202638,"How 3 college chiefs are trying to move past racial tensions.(Towson University, Oberlin College, University of Washington)",article,2016
Racial Tension,202638,The Stability of Implicit Racial Bias in Police Officers,article,2018
Racial Tension,202638,Racial tensions roil 'Neighbors',article,2010
Racial Tension,202638,An Ex-Marine Sees Platoon,article,2012
Racial Tension,202638,A POSTCOLONIAL READING OF RACIAL AND CULTURAL TRAUMAS IN E. M. FORSTER’S A PASSAGE TO INDIA,article,2019
Racial Tension,202638,"If I Don’t Use the Word, I Shouldn’t Have to Hear it: The Surfacing of Racial Tensions in a Leadership Preparation Classroom",article,2013
Racial Tension,202638,Emmett Till’s Unsolved Murder Still Fans Flames of Racial Tension,article,2018
Racial Tension,202638,Three Tensions in the Theory of Racial Capitalism,article,2021
Racial Tension,202638,Curatorial Omissions in Virtual War Museum Displays: Uncovering Racial and Gendered Tensions in Canadian WWI Exhibitions,article,2021
Racial Tension,202638,"Impact of Covid-19, Economic, Racial and Political Tensions on Chinese Student Pursuit of Education in US",article,2021
Racial Tension,202638,Are the United States still the ??God’s Country???,article,2021
Kashmir: The Consequence of Colonialism,1742,"Imperialism, colonialism and sovereignty in the (post)colony: India and Kashmir",article,2017
Kashmir: The Consequence of Colonialism,1742,Coloniality and/as Development in Kashmir: Econonationalism,article,2021
Kashmir: The Consequence of Colonialism,1742,From domicile to dominion: India's settler colonial agenda in kashmir,article,2021
Kashmir: The Consequence of Colonialism,1742,"On dealing with difference: Rethinking the work of Edward Said, Martin Buber and Hannah Arendt with reference to Kashmir and Kashmiriyat",article,2017
Kashmir: The Consequence of Colonialism,1742,On empire's behalf: the unveiling of Kashmir valley in the early nineteenth-century travel writing,article,2020
Kashmir: The Consequence of Colonialism,1742,Schools of resistance - a brief history of student activism in Kashmir,article,2019
Kashmir: The Consequence of Colonialism,1742,Impasse of Kashmir and Recurring Pretexts: A Historiographical Analysis,article,2020
Kashmir: The Consequence of Colonialism,1742,Resolving Kashmir: imperatives and solutions,article,2014
Kashmir: The Consequence of Colonialism,1742,"""An' You will Fight, Till the Death of It...."": Past and Present in the Challenge of Kashmir",article,2011
Kashmir: The Consequence of Colonialism,1742,"An ongoing partition: histories, borders, and the politics of vivisection in Jammu and Kashmir",article,2015
Kashmir: The Consequence of Colonialism,1742,Subaltern Struggles and the Global Media in Koodankulam and Kashmir,article,2015
Kashmir: The Consequence of Colonialism,1742,Direct versus indirect colonial rule in India: Long-term consequences,article,2010
Kashmir: The Consequence of Colonialism,1742,"Britain and the Indo-Pakistani Conflict: The Rann of Kutch and Kashmir, 1965",article,2009
Kashmir: The Consequence of Colonialism,1742,The great transition: our battles over history,article,2020
Kashmir: The Consequence of Colonialism,1742,Topographies of Fear: War and Environmental Othering in Mirza Waheed's The Collaborator and Nadeem Aslam's The Blind Man's Garden,article,2019
Kashmir: The Consequence of Colonialism,1742,Boundaries and space in Gilgit-Baltistan,article,2015
Kashmir: The Consequence of Colonialism,1742,Forms of Predation: Tiger and Markhor Hunting in Colonial Governance,article,2012
Kashmir: The Consequence of Colonialism,1742,Marginality and Historiography: The Case of Kashmir's History,article,2015
Kashmir: The Consequence of Colonialism,1742,Indian Empire (and the Case of Kashmir),article,2011
Kashmir: The Consequence of Colonialism,1742,THE INDIA-PAKISTAN DYAD: A CHALLENGE TO THE REST OR TO THEMSELVES?,article,2010
Kashmir: The Consequence of Colonialism,1742,Is India a New Emerging Great Power?,article,2020
Kashmir: The Consequence of Colonialism,1742,'There were collisions and explosions. The world was no longer calm.' Terror and precarious life in Salman Rushdie's Shalimar the Clown,article,2008
Kashmir: The Consequence of Colonialism,1742,Excrement and Waste: Examining the Ramifications of the Municipal Infrastructures and the Problem of Global Eco-Cosmopolitism in Malik Sajad's Munnu: A Boy from Kashmir,article,2022
Kashmir: The Consequence of Colonialism,1742,From Civic Pluralism to Ethnoreligious Majoritarianism: Majority Nationalism in India,article,2020
Kashmir: The Consequence of Colonialism,1742,Street dogs at the intersection of colonialism and informality: ‘Subaltern animism’ as a posthuman critique of Indian cities,article,2017
Kashmir: The Consequence of Colonialism,1742,Terrorism in South Asia: The Changing Trends,article,2007
Kashmir: The Consequence of Colonialism,1742,Neocolonialism Is Dead: Long Live Neocolonialism,article,2019
Kashmir: The Consequence of Colonialism,1742,Sacks of Mutilated Breasts: Violence and Body Politics in South Asian Partition Literature 1,article,2019
Kashmir: The Consequence of Colonialism,1742,Curfewed Night and the Emergence of Kashmiri Anglophone Resistance Literature,article,2021
Kashmir: The Consequence of Colonialism,1742,"Compradors, Neo-colonialism, and Transnational Class Struggle: PRC relations with Algeria and India, 1953–1965",article,2021
Kashmir: The Consequence of Colonialism,1742,Whatever happened to the idea of imperialism?,article,2017
Kashmir: The Consequence of Colonialism,1742,Introduction: Cultural production under multiple colonialisms,article,2019
Kashmir: The Consequence of Colonialism,1742,On Pan‐Africanism and Secession: Thinking Anti‐Colonialism from South Sudan,article,2021
Kashmir: The Consequence of Colonialism,1742,What can the sociology of race learn from the histories of anti-colonialism?,article,2021
Kashmir: The Consequence of Colonialism,1742,"Ananda Coomaraswamy: Anarchizing Performance, East and West",article,2020
Kashmir: The Consequence of Colonialism,1742,Redistributive Colonialism: The Long Term Legacy of International Conflict in India,article,2017
Kashmir: The Consequence of Colonialism,1742,"Bombs and Bomb Makers: Realism, The Association of Small Bombs, and the Post-9/11 Novel",article,2021
Kashmir: The Consequence of Colonialism,1742,preface,article,2019
Kashmir: The Consequence of Colonialism,1742,No Bodies: The Spectre of an Unjust War in Kashmir,article,2022
Kashmir: The Consequence of Colonialism,1742,The Indian Northeast: India's Shift from Colonised to Coloniser,article,2021
Kashmir: The Consequence of Colonialism,1742,A Race to the Bottom: Strong States and the Delusion of Proxy Warfare,article,2021
Kashmir: The Consequence of Colonialism,1742,From Colonialism to Postcolonial Colonialism: Changing Modes of Domination in the Northern Areas of Pakistan,article,2005
Kashmir: The Consequence of Colonialism,1742,The Chinese Cashmere Industry: A Global Value Chain Analysis,article,2014
Kashmir: The Consequence of Colonialism,1742,Drawing childhood in conflict: Malik Sajad's Munnu: A Boy from Kashmir,article,2021
Kashmir: The Consequence of Colonialism,1742,"Renewable energy transition under multiple colonialisms: passive revolution, fascism redux and utopian praxes",article,2019
Kashmir: The Consequence of Colonialism,1742,ASECS at 50: Interview with Suvir Kaul,article,2019
Kashmir: The Consequence of Colonialism,1742,Kashmir between India Pakistan: The Unfinished Agenda,article,2019
Kashmir: The Consequence of Colonialism,1742,"Warlord Colonialism: State Fragmentation and Chinese Rule in Kham, 1911–1949",article,2013
Kashmir: The Consequence of Colonialism,1742,"Landscape, race, and power on the Indo-Afghan frontier, c.1840-c.1880",article,2020
Kashmir: The Consequence of Colonialism,1742,"Polio, terror and the immunological worldview",article,2018
The Taboo on Tattoos in Japan,279,Tattoo and taboo: On the meaning of tattoos in the analytic process,article,2012
The Taboo on Tattoos in Japan,279,"Irezumi: Tattoo, Taboo, and the Female Body",article,1998
